SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
5	doc70	Based on new evidence, HCC types and subtypes (scirrhous, clear cell, steatohepatic, and others) were identified depending on gene mutations according to ICD-11.		На основе новых данных были определены типы и подтипы HCC (scirrhous, clear cell, steatohepatic и другие) в зависимости от мутаций генов согласно МКБ-11.	NeMo_run2	На основе новых данных были определены типы и подтипы HCC (<tag>scirrhous, clear cell, steatohepatic</tag> и другие) в зависимости от мутаций генов согласно МКБ-11.	Accuracy - Untranslated	Minor	5659467
6	doc70	The classification changes are of not only important theoretical, but also applied significance.		Классификационные изменения имеют не только важное теоретическое, но и прикладное значение.	NeMo_run2	<tag>Классификационные изменения</tag> имеют не только важное теоретическое, но и прикладное значение.	Accuracy - Mistranslation	Minor	5659467
7	doc70	These are valuable for oncologists and pathologists.		Они представляют ценность для онкологов и патологов.	NeMo_run2				5659467
1	doc73	Successes achieved in the treatment of patients with coronary heart disease (CHD) after acute coronary syndrome and cardiosurgical interventions require the development of new, more advanced methods for their rehabilitation.		Успехи, достигнутые в лечении пациентов с ишемической болезнью сердца (ИБС) после острого коронарного синдрома и кардиохирургических вмешательств, требуют разработки новых, более совершенных методов их реабилитации.	NeMo_run2				5659467
2	doc73	This is because of metabolic disturbances persistence in the deeply ischemic myocardium in patients with coronary heart disease even after restoration of blood flow through the coronary arteries by surgical or endovascular methods due to the development of the phenomenon of «stunning» and hibernation.		Это связано с сохранением метаболических нарушений в глубоко ишемическом миокарде у пациентов с ишемической болезнью сердца даже после восстановления кровотока по коронарным артериям хирургическим или эндоваскулярным методами в связи с развитием феномена ""оглушения"" и гибернации.	NeMo_run2				5659467
3	doc73	The discovery of the development of their own adaptation to ischemia phenomenon opens up new possibilities in the correction of the metabolism of the ischemic myocardium, which significantly increases the efficiency of patient postoperative rehabilitation.		Обнаружение развития собственной адаптации к феномену ишемии открывает новые возможности в коррекции обмена веществ в ишемическом миокарде, что значительно повышает эффективность послеоперационной реабилитации пациентов.	NeMo_run2	Обнаружение развития собственной адаптации к феномену ишемии открывает новые возможности в коррекции <tag>обмена веществ</tag> в ишемическом миокарде, что значительно повышает эффективность послеоперационной реабилитации пациентов.	Accuracy - Mistranslation	Minor	5659467
3	doc73	The discovery of the development of their own adaptation to ischemia phenomenon opens up new possibilities in the correction of the metabolism of the ischemic myocardium, which significantly increases the efficiency of patient postoperative rehabilitation.		Обнаружение развития собственной адаптации к феномену ишемии открывает новые возможности в коррекции обмена веществ в ишемическом миокарде, что значительно повышает эффективность послеоперационной реабилитации пациентов.	NeMo_run2	Обнаружение развития собственной адаптации к феномену ишемии открывает новые возможности в коррекции обмена веществ в <tag>ишемическом</tag> миокарде, что значительно повышает эффективность послеоперационной реабилитации пациентов.	Accuracy - Mistranslation	Minor	5659467
4	doc73	The scientific rationale for improved cardiac rehabilitation programs for patients after acute coronary syndrome and cardiac surgery. 120 patients who were randomized to 3 groups (40 patients each) were examined: the main and two control, comparable in the major clinical manifestations of the disease.		Обследовали 120 пациентов, которые были рандомизированы на 3 группы (по 40 человек в каждой): основную и две контрольные, сопоставимые по основным клиническим проявлениям заболевания.	NeMo_run2	<tag>Обследовали 120 пациентов, которые были рандомизированы</tag> на 3 группы (по 40 человек в каждой): основную и две контрольные, сопоставимые по основным клиническим проявлениям заболевания.	Style - Non-fluent	Minor	5659467
4	doc73	The scientific rationale for improved cardiac rehabilitation programs for patients after acute coronary syndrome and cardiac surgery. 120 patients who were randomized to 3 groups (40 patients each) were examined: the main and two control, comparable in the major clinical manifestations of the disease.	<tag>The scientific rationale for improved cardiac rehabilitation programs for patients after acute coronary syndrome and cardiac surgery.</tag> 120 patients who were randomized to 3 groups (40 patients each) were examined: the main and two control, comparable in the major clinical manifestations of the disease.	Обследовали 120 пациентов, которые были рандомизированы на 3 группы (по 40 человек в каждой): основную и две контрольные, сопоставимые по основным клиническим проявлениям заболевания.	NeMo_run2		Accuracy - Omission	Major	5659467
5	doc73	Improved methods of physical training with the inclusion of interval cyclic training for the first time in cardiology on treadmills and sensory tracks and therapeutic exercises in the gym (daily, 5 times a week, for a course of 10 procedures) were performed for patients of the 1st control group.		Усовершенствованные методики физических тренировок с включением интервальных циклических тренировок впервые в кардиологии на беговых дорожках и сенсорных дорожках и лечебной гимнастики в тренажерном зале (ежедневно, 5 раз в неделю, по курсу 10 процедур) были выполнены для пациентов 1-й контрольной группы.	NeMo_run2	Усовершенствованные методики физических тренировок с включением интервальных циклических тренировок впервые в кардиологии на беговых дорожках и сенсорных дорожках и лечебной гимнастики в тренажерном зале (ежедневно, 5 раз в неделю, <tag>по курсу 10 процедур</tag>) были выполнены для пациентов 1-й контрольной группы.	Style - Non-fluent	Minor	5659467
6	doc73	Therapeutic procedures that improve metabolic processes in the ischemic myocardium were used in patients of the 2nd control group: enhanced external counterpulsation, general dry air carbon dioxide, infrared matrix laser therapy.		У пациентов 2-й контрольной группы использовали терапевтические процедуры, улучшающие обменные процессы в ишемическом миокарде: усиленную наружную контрпульсацию, общий сухой воздушный углекислый газ, инфракрасную матричную лазерную терапию.	NeMo_run2	У пациентов 2-й контрольной группы использовали терапевтические процедуры, улучшающие обменные процессы в ишемическом миокарде: усиленную наружную контрпульсацию, <tag>общий сухой воздушный углекислый газ</tag>, инфракрасную матричную лазерную терапию.	Accuracy - Mistranslation	Major	5659467
7	doc73	Rehabilitation by the complex of the above physical training and factors which restored metabolic processes in the ischemic myocardium was carried out to patients of the main group.		Реабилитация с помощью комплекса вышеперечисленных физических тренировок и факторов, восстанавливающих обменные процессы в ишемическом миокарде, была проведена пациентам основной группы.	NeMo_run2	Реабилитация с помощью комплекса вышеперечисленных физических тренировок и факторов, восстанавливающих обменные процессы в <tag>ишемическом</tag> миокарде, была проведена пациентам основной группы.	Accuracy - Mistranslation	Minor	5659467
7	doc73	Rehabilitation by the complex of the above physical training and factors which restored metabolic processes in the ischemic myocardium was carried out to patients of the main group.		Реабилитация с помощью комплекса вышеперечисленных физических тренировок и факторов, восстанавливающих обменные процессы в ишемическом миокарде, была проведена пациентам основной группы.	NeMo_run2	Реабилитация с помощью комплекса вышеперечисленных физических тренировок и факторов, восстанавливающих обменные процессы в ишемическом миокарде, <tag>была проведена пациентам основной группы</tag>.	Style - Non-fluent	Minor	5659467
8	doc73	Methods had a cardioprotective effect and increase myocardial adaptation to ischemia.		Методы оказывали кардиопротекторный эффект и усиливали адаптацию миокарда к ишемии.	NeMo_run2				5659467
9	doc73	The greatest anti-ischemic, antianginal, antihypoxic effects were achieved in patients of the main group compared with the control groups.		Наибольшие антиишемические, антиангинальные, антигипоксические эффекты были достигнуты у пациентов основной группы по сравнению с контрольными группами.	NeMo_run2				5659467
10	doc73	What may be due to the correction of metabolic disorders and the development of cardioprotection of ischemic myocardium.		Что может быть связано с коррекцией метаболических нарушений и развитием кардиопротекции ишемического миокарда.	NeMo_run2	<tag>Что может</tag> быть связано с коррекцией метаболических нарушений и развитием кардиопротекции ишемического миокарда.	Accuracy - Mistranslation	Minor	5659467
10	doc73	What may be due to the correction of metabolic disorders and the development of cardioprotection of ischemic myocardium.		Что может быть связано с коррекцией метаболических нарушений и развитием кардиопротекции ишемического миокарда.	NeMo_run2	Что может быть связано с коррекцией метаболических нарушений и развитием кардиопротекции <tag>ишемического</tag> миокарда.	Accuracy - Mistranslation	Minor	5659467
11	doc73	The consequence is a significant increase in the rehabilitation effect of improved cardiovascular training.		Следствием этого является значительное увеличение реабилитационного эффекта от улучшенной тренировки сердечно-сосудистой системы.	NeMo_run2	Следствием этого является значительное увеличение реабилитационного эффекта от <tag>улучшенной тренировки сердечно-сосудистой системы</tag>.	Accuracy - Mistranslation	Minor	5659467
12	doc73	The achieved result is due to the integration of improved cardiac training techniques and a procedure package aimed at cardioprotection and metabolic myocardium adaptation to ischemia, which included enhanced external counterpulsation, general dry air carbon dioxide and infrared matrix laser therapy.		Достигнутый результат обусловлен интеграцией усовершенствованных кардиотренировочных методик и пакета процедур, направленных на кардиозащиту и метаболическую адаптацию миокарда к ишемии, который включал усиленную наружную контрпульсацию, общий сухой воздух углекислым газом и инфракрасную матричную лазерную терапию.	NeMo_run2	Достигнутый результат обусловлен интеграцией усовершенствованных <tag>кардиотренировочных методик</tag> и пакета процедур, направленных на кардиозащиту и метаболическую адаптацию миокарда к ишемии, который включал усиленную наружную контрпульсацию, общий сухой воздух углекислым газом и инфракрасную матричную лазерную терапию.	Accuracy - Mistranslation	Minor	5659467
12	doc73	The achieved result is due to the integration of improved cardiac training techniques and a procedure package aimed at cardioprotection and metabolic myocardium adaptation to ischemia, which included enhanced external counterpulsation, general dry air carbon dioxide and infrared matrix laser therapy.		Достигнутый результат обусловлен интеграцией усовершенствованных кардиотренировочных методик и пакета процедур, направленных на кардиозащиту и метаболическую адаптацию миокарда к ишемии, который включал усиленную наружную контрпульсацию, общий сухой воздух углекислым газом и инфракрасную матричную лазерную терапию.	NeMo_run2	Достигнутый результат обусловлен интеграцией усовершенствованных кардиотренировочных методик и пакета процедур, направленных на кардиозащиту и метаболическую адаптацию миокарда к ишемии, который включал усиленную наружную контрпульсацию, <tag>общий сухой воздух углекислым газом</tag> и инфракрасную матричную лазерную терапию.	Accuracy - Mistranslation	Major	5659467
1	doc74	To establish significant associations between hypertension and the presence and severity of common oral diseases in adolescents.		Установить достоверные ассоциации между артериальной гипертензией и наличием и тяжестью распространенных заболеваний полости рта у подростков.	NeMo_run2				5659467
2	doc74	A cross-sectional study was conductedWith participation of 130 adolescents, from which 2 groups were formed, matched by sex and age		Было проведено одномоментное исследование с участием 130 подростков, из которых были сформированы 2 группы, сопоставимые по полу и возрасту.	NeMo_run2	Было проведено <tag>одномоментное</tag> исследование с участием 130 подростков, из которых были сформированы 2 группы, сопоставимые по полу и возрасту.	Accuracy - Mistranslation	Minor	5659467
2	doc74	A cross-sectional study was conductedWith participation of 130 adolescents, from which 2 groups were formed, matched by sex and age		Было проведено одномоментное исследование с участием 130 подростков, из которых были сформированы 2 группы, сопоставимые по полу и возрасту.	NeMo_run2	Было проведено одномоментное исследование с участием 130 подростков, из которых <tag>были сформированы</tag> 2 группы, сопоставимые по полу и возрасту.	Style - Non-fluent	Minor	5659467
2	doc74	A cross-sectional study was conductedWith participation of 130 adolescents, from which 2 groups were formed, matched by sex and age		Было проведено одномоментное исследование с участием 130 подростков, из которых были сформированы 2 группы, сопоставимые по полу и возрасту.	NeMo_run2	<tag>Было проведено</tag> одномоментное исследование с участием 130 подростков, из которых были сформированы 2 группы, сопоставимые по полу и возрасту.	Style - Non-fluent	Minor	5659467
3	doc74	( Hypertensive adolescents were significantly likely to have dental caries		(Гипертонические подростки были значительно вероятны для того чтобы иметь зубоврачебный кариес	NeMo_run2	<tag>(Гипертонические подростки были значительно вероятны для того чтобы иметь зубоврачебный кариес</tag>	Unintelligible	Critical	5659467
4	doc74	(50		(50	NeMo_run2				5659467
5	doc74	(77% vs 32 (49%),  Results suggest that hypertension in adolescents is associated with poorer oral health.		(77% против 32 (49%), Результаты показывают, что гипертония у подростков связана с плохим здоровьем полости рта.	NeMo_run2	(77% против 32 (49%)<tag>,</tag> Результаты показывают, что гипертония у подростков связана с плохим здоровьем полости рта.	Linguistic Conventions - Punctuation	Minor	5659467
6	doc74	It is advisable to take this into account when developing a synergistic approach to the medical support of these patients, aimed at reducing cardiovascular risk in the long term.		Целесообразно учитывать это при разработке синергетического подхода к медицинскому сопровождению таких пациентов, направленного на снижение сердечно-сосудистого риска в долгосрочной перспективе.	NeMo_run2				5659467
1	doc75	Carotid intima-media thickness (CIMT) is a double line pattern measured from the lumen-intima to media-adventitia interface.		Толщина Carotid intima-media (CIMT) - это паттерн с двойной линией, измеряемый от lumen-intima до интерфейса media-adventitia.	NeMo_run2	<tag>Толщина Carotid intima-media (CIMT) - это паттерн с двойной линией, измеряемый от lumen-intima до интерфейса media-adventitia.</tag>	Unintelligible	Critical	5659467
2	doc75	Measuring CIMT with B-mode ultrasound can detect early arterial wall changes.		Измерение CIMT с помощью ультразвука B-режима может обнаружить ранние изменения артериальной стенки.	NeMo_run2	Измерение <tag>CIMT</tag> с помощью ультразвука B-режима может обнаружить ранние изменения артериальной стенки.	Accuracy - Untranslated	Major	5659467
2	doc75	Measuring CIMT with B-mode ultrasound can detect early arterial wall changes.		Измерение CIMT с помощью ультразвука B-режима может обнаружить ранние изменения артериальной стенки.	NeMo_run2	Измерение CIMT с помощью <tag>ультразвука B-режима</tag> может обнаружить ранние изменения артериальной стенки.	Accuracy - Mistranslation	Minor	5659467
3	doc75	We aimed to measure CIMT in manifested atherosclerotic disease and find a relation to present risk factors.		Мы стремились измерить CIMT при манифестированном атеросклеротическом заболевании и найти связь с существующими факторами риска.	NeMo_run2	Мы стремились измерить <tag>CIMT</tag> при манифестированном атеросклеротическом заболевании и найти связь с существующими факторами риска.	Accuracy - Mistranslation	Major	5659467
3	doc75	We aimed to measure CIMT in manifested atherosclerotic disease and find a relation to present risk factors.		Мы стремились измерить CIMT при манифестированном атеросклеротическом заболевании и найти связь с существующими факторами риска.	NeMo_run2	Мы стремились измерить CIMT при <tag>манифестированном</tag> атеросклеротическом заболевании и найти связь с существующими факторами риска.	Accuracy - Mistranslation	Minor	5659467
4	doc75	This cross sectional study included a population of 657 patients, with documented coronary artery disease (CAD), 66,1% were men (469 pts), 33,9% were women (241 pts).		В этом перекрестном исследовании приняли участие 657 пациентов с документально подтвержденной ишемической болезнью сердца (ИБС), 66,1% из которых были мужчинами (469 чел.), 33,9% - женщинами (241 чел.).	NeMo_run2	В этом перекрестном исследовании приняли участие 657 пациентов с документально подтвержденной ишемической болезнью сердца (ИБС), 66,1% из которых были мужчинами (469 чел.), 33,9% <tag>-</tag> женщинами (241 чел.).	Linguistic Conventions - Punctuation	Minor	5659467
5	doc75	The mean age of patients was 64,72 years (55,6-73,8).		Средний возраст пациентов составил 64,72 года (55,6-73,8).	NeMo_run2				5659467
6	doc75	The measurement of CIMT (maximal and mean) was performed with B-mode ultrasound, on longitudinal view, on multiple plaque-free segments at the level of common carotid artery, on the far wall, on both sides.		Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	NeMo_run2	Измерение <tag>КИМТ</tag> (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	Accuracy - Mistranslation	Major	5659467
6	doc75	The measurement of CIMT (maximal and mean) was performed with B-mode ultrasound, on longitudinal view, on multiple plaque-free segments at the level of common carotid artery, on the far wall, on both sides.		Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	NeMo_run2	Измерение КИМТ (максимальной и средней) проводили <tag>ультразвуком В-режима</tag>, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	Accuracy - Mistranslation	Minor	5659467
6	doc75	The measurement of CIMT (maximal and mean) was performed with B-mode ultrasound, on longitudinal view, on multiple plaque-free segments at the level of common carotid artery, on the far wall, on both sides.		Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	NeMo_run2	Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, <tag>на продольном взгляде</tag>, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	Accuracy - Mistranslation	Major	5659467
6	doc75	The measurement of CIMT (maximal and mean) was performed with B-mode ultrasound, on longitudinal view, on multiple plaque-free segments at the level of common carotid artery, on the far wall, on both sides.		Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на множественных свободных от бляшки сегментах на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	NeMo_run2	Измерение КИМТ (максимальной и средней) проводили ультразвуком В-режима, на продольном взгляде, на <tag>множественных свободных от бляшки сегментах</tag> на уровне общей сонной артерии, на дальней стенке, с обеих сторон.	Accuracy - Mistranslation	Minor	5659467
7	doc75	Multivariate regression analysis was done to estimate independent factors for CIMT, when risk factors, age, and sex included in analysis.		Был проведен многофакторный регрессионный анализ для оценки независимых факторов CIMT, когда в анализ были включены факторы риска, возраст и пол.	NeMo_run2	Был проведен многофакторный регрессионный анализ для оценки независимых факторов <tag>CIMT</tag>, когда в анализ были включены факторы риска, возраст и пол.	Accuracy - Untranslated	Major	5659467
7	doc75	Multivariate regression analysis was done to estimate independent factors for CIMT, when risk factors, age, and sex included in analysis.		Был проведен многофакторный регрессионный анализ для оценки независимых факторов CIMT, когда в анализ были включены факторы риска, возраст и пол.	NeMo_run2	Был проведен многофакторный регрессионный анализ для оценки независимых факторов CIMT, <tag>когда в анализ были включены факторы риска, возраст и пол.</tag>	Style - Non-fluent	Minor	5659467
8	doc75	The mean value of maximal CIMT was 0,96 mm (0,52-1,4), mean value of mean CIMT was 0,88 mm (range 0,61-1,15) and mean systolic blood pressure of 133,21 mm Hg (108,03-158,39) was found.		Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	NeMo_run2	Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон <tag>0,61-1,15</tag>) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	Locale Conventions - Number format	Minor	5659467
8	doc75	The mean value of maximal CIMT was 0,96 mm (0,52-1,4), mean value of mean CIMT was 0,88 mm (range 0,61-1,15) and mean systolic blood pressure of 133,21 mm Hg (108,03-158,39) was found.		Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	NeMo_run2	Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (<tag>108,03-158,39</tag>).	Locale Conventions - Number format	Minor	5659467
8	doc75	The mean value of maximal CIMT was 0,96 mm (0,52-1,4), mean value of mean CIMT was 0,88 mm (range 0,61-1,15) and mean systolic blood pressure of 133,21 mm Hg (108,03-158,39) was found.		Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	NeMo_run2	Среднее значение максимальной <tag>КИМТ</tag> составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	Accuracy - Mistranslation	Major	5659467
8	doc75	The mean value of maximal CIMT was 0,96 mm (0,52-1,4), mean value of mean CIMT was 0,88 mm (range 0,61-1,15) and mean systolic blood pressure of 133,21 mm Hg (108,03-158,39) was found.		Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	NeMo_run2	Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ <tag>-</tag> 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	Linguistic Conventions - Punctuation	Minor	5659467
8	doc75	The mean value of maximal CIMT was 0,96 mm (0,52-1,4), mean value of mean CIMT was 0,88 mm (range 0,61-1,15) and mean systolic blood pressure of 133,21 mm Hg (108,03-158,39) was found.		Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и установлено среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	NeMo_run2	Среднее значение максимальной КИМТ составило 0,96 мм (0,52-1,4), среднее значение средней КИМТ - 0,88 мм (диапазон 0,61-1,15) и <tag>установлено</tag> среднее систолическое артериальное давление 133,21 мм рт.ст. (108,03-158,39).	Style - Non-fluent	Minor	5659467
9	doc75	Increased CIMT was found in 75,7% of patients (502 pts).		Повышенная КИМТ выявлена у 75,7% пациентов (502 pts).	NeMo_run2	Повышенная <tag>КИМТ</tag> выявлена у 75,7% пациентов (502 pts).	Accuracy - Mistranslation	Major	5659467
9	doc75	Increased CIMT was found in 75,7% of patients (502 pts).		Повышенная КИМТ выявлена у 75,7% пациентов (502 pts).	NeMo_run2	Повышенная КИМТ выявлена у 75,7% пациентов (502 <tag>pts</tag>).	Accuracy - Untranslated	Major	5659467
10	doc75	Smoking was found as an independent risk factor for increased CIMT with odds ratio (OR) 4,7 (95% CI; 0,67-5,32) and diabetes mellitus with OR 1,6 (95% CI; 0,47-2,16).		Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	NeMo_run2	Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; <tag>0,47-2,16</tag>).	Locale Conventions - Number format	Minor	5659467
10	doc75	Smoking was found as an independent risk factor for increased CIMT with odds ratio (OR) 4,7 (95% CI; 0,67-5,32) and diabetes mellitus with OR 1,6 (95% CI; 0,47-2,16).		Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	NeMo_run2	Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; <tag>0,67-5,32</tag>) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	Locale Conventions - Number format	Minor	5659467
10	doc75	Smoking was found as an independent risk factor for increased CIMT with odds ratio (OR) 4,7 (95% CI; 0,67-5,32) and diabetes mellitus with OR 1,6 (95% CI; 0,47-2,16).		Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	NeMo_run2	Курение <tag>было установлено в качестве</tag> независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	Style - Non-fluent	Minor	5659467
10	doc75	Smoking was found as an independent risk factor for increased CIMT with odds ratio (OR) 4,7 (95% CI; 0,67-5,32) and diabetes mellitus with OR 1,6 (95% CI; 0,47-2,16).		Курение было установлено в качестве независимого фактора риска для увеличения CIMT с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	NeMo_run2	Курение было установлено в качестве независимого фактора риска для увеличения <tag>CIMT</tag> с отношением шансов (ОШ) 4,7 (95% ДИ; 0,67-5,32) и сахарным диабетом с ОШ 1,6 (95% ДИ; 0,47-2,16).	Accuracy - Untranslated	Major	5659467
11	doc75	Diabetes and smoking are independently related to increased CIMT.		Диабет и курение независимо связаны с повышением CIMT.	NeMo_run2	Диабет и курение независимо связаны с повышением <tag>CIMT</tag>.	Accuracy - Untranslated	Major	5659467
12	doc75	These are preliminary results of National survey on 657 pts with coronary artery disease.		Таковы предварительные результаты Национального обследования 657 пациентов с ишемической болезнью сердца.	NeMo_run2				5659467
1	doc78	Presented in the article is a prospective study of endovascular embolization of ovarian veins in female patients suffering from primary pelvic varicose veins, with the assessment of the immediate and remote results, as well as a 1-year follow up.		В статье представлено проспективное исследование эндоваскулярной эмболизации яичниковых вен у пациенток, страдающих первичным варикозным расширением вен малого таза, с оценкой ближайших и отдаленных результатов, а также наблюдения в течение 1 года.	NeMo_run2	В статье представлено проспективное исследование эндоваскулярной эмболизации яичниковых вен у пациенток<tag>, страдающих</tag> первичным варикозным расширением вен малого таза, с оценкой ближайших и отдаленных результатов, а также наблюдения в течение 1 года.	Style - Non-fluent	Minor	5659467
2	doc78	The aim of our investigation was a comprehensive clinical and instrumental assessment of efficacy of endovascular embolization in women with pelvic varicose veins.		Цель нашего исследования - провести комплексную клинико-инструментальную оценку эффективности эндоваскулярной эмболизации у женщин с варикозным расширением вен малого таза.	NeMo_run2	Цель нашего исследования <tag>-</tag> провести комплексную клинико-инструментальную оценку эффективности эндоваскулярной эмболизации у женщин с варикозным расширением вен малого таза.	Linguistic Conventions - Punctuation	Minor	5659467
3	doc78	Our single-centre study included a total of 29 female patients presenting with pelvic varicose veins and undergoing embolization of ovarian veins using microcoils, in 5 cases the procedure was supplemented with injecting a foam sclerosant.		В одноцентровое исследование были включены 29 пациенток с варикозным расширением вен малого таза, которым была проведена эмболизация вен яичников с использованием микроспиралей, в 5 случаях процедура была дополнена введением пенного склерозанта.	NeMo_run2				5659467
4	doc78	The technical success of endovascular occlusion of ovarian veins amounted to 100%.		Технический успех эндоваскулярной окклюзии яичниковых вен составил 100%.	NeMo_run2				5659467
5	doc78	Two women immediately after the operation were subjected to a redo intervention: in one case - resection of the ovarian vein and in the second case - repositioning of the microcoils.		Двум женщинам сразу после операции было проведено повторное вмешательство: в одном случае - резекция яичниковой вены и во втором - репозиционирование микроспиралей.	NeMo_run2	Двум женщинам сразу после операции было проведено повторное вмешательство: в одном случае <tag>-</tag> резекция яичниковой вены и во втором - репозиционирование микроспиралей.	Linguistic Conventions - Punctuation	Minor	5659467
5	doc78	Two women immediately after the operation were subjected to a redo intervention: in one case - resection of the ovarian vein and in the second case - repositioning of the microcoils.		Двум женщинам сразу после операции было проведено повторное вмешательство: в одном случае - резекция яичниковой вены и во втором - репозиционирование микроспиралей.	NeMo_run2	Двум женщинам сразу после операции было проведено повторное вмешательство: в одном случае - резекция яичниковой вены и во втором <tag>-</tag> репозиционирование микроспиралей.	Linguistic Conventions - Punctuation	Minor	5659467
