SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
11	doc44	El 53% de estos especialistas se desempeñan o han desempeñado en puestos directivos.		53% of these specialists work or have worked in managerial positions.	TMT_run1				5673352
12	doc44	Esta sede se constituye como un referente dentro de la especialidad de urgencias en Latinoamérica.		This headquarters is constituted as a reference within the emergency specialty in Latin America.	TMT_run1				5673352
1	doc52	Introducción: para combatir la pandemia de COVID-19, los gobiernos han adoptado medidas como la cuarentena y el distanciamiento social.		Introduction: to combat the COVID-19 pandemic, governments have adopted measures such as quarantine and social distancing.	TMT_run1				5673352
2	doc52	Objetivo: el principal objetivo del presente estudio fue analizar el impacto de la cuarentena por COVID-19 sobre la masa corporal en atletas de deportes de combate.		Objective: the main objective of the present study was to analyze the impact of COVID-19 quarantine on body mass in combat sports athletes.	TMT_run1	Objective: the main objective of the present study was to analyze the impact of COVID-19 <tag>quarantine</tag> on body mass in combat sports athletes.	Linguistic Conventions - Grammar	Major	5673352
3	doc52	Métodos: realizamos un estudio transversal, prospectivo y multicéntrico que evaluó a 234 hombres (media de edad y desviación estándar, 29 ± 10 años) que residen en Argentina (n = 38);		Methods: we conducted a cross-sectional, prospective, multicenter study that evaluated 234 men (mean age and standard deviation, 29 ± 10 years) residing in Argentina (n = 38);	TMT_run1	Methods: we conducted a cross-sectional, prospective, multicenter study <tag>that evaluated</tag> 234 men (mean age and standard deviation, 29 ± 10 years) residing in Argentina (n = 38);	Style - Non-fluent	Neutral	5673352
4	doc52	Bolivia (n = 1); Brasil (n = 105);		Bolivia (n = 1); Brazil (n = 105);	TMT_run1				5673352
5	doc52	Chile (n = 30); El Salvador (n = 1);		Chile (n = 30); El Salvador (n = 1);	TMT_run1				5673352
6	doc52	España (n = 22); México (n = 22) y Perú (n = 15).		Spain (n = 22); Mexico (n = 22) and Peru (n = 15).	TMT_run1				5673352
7	doc52	De estos, 12 practicaban jiu-jitsu brasileño (BJJ), 54 boxeo, 67 judo, 13 karate, 52 kick boxing y muay thai (KB y MT), 9 artes marciales mixtas (MMA) y 27 taekwondo (TKD).		Of these, 12 practiced Brazilian jiu-jitsu (BJJ), 54 boxing, 67 judo, 13 karate, 52 kick boxing and Muay Thai (KB and MT), 9 mixed martial arts (MMA) and 27 taekwondo (TKD).	TMT_run1				5673352
8	doc52	Se creó una encuesta en línea usando Google Forms.		An online survey was created using Google Forms.	TMT_run1				5119698
9	doc52	Se implementó entre el 4 y el 17 de abril de 2020.		It was implemented between 4 and 17 April 2020.	TMT_run1				5673352
10	doc52	Se preguntó a los deportistas sobre su masa corporal antes de comenzar la cuarentena y después de 20 ± 5 días de cuarentena.		Athletes were asked about their body mass before starting quarantine and after 20 ± 5 days of quarantine.	TMT_run1	Athletes were asked about their body mass before starting <tag>quarantine</tag> and after 20 ± 5 days of quarantine.	Linguistic Conventions - Grammar	Minor	5673352
11	doc52	Resultados: los atletas de todos los deportes de combate resultaron más pesados durante la cuarentena que durante la precuarentena (p < 0,001, d = 0,12).		Results: athletes from all combat sports were heavier during quarantine than during pre-quarantine (p < 0.001, d = 0.12).	TMT_run1				5119698
12	doc52	Conclusiones: los atletas de deportes de combate presentaron una mayor masa corporal durante la cuarentena a causa de la COVID-19.		Conclusions: Combat sports athletes presented a higher body mass during quarantine due to COVID-19.	TMT_run1				5119698
1	doc53	Ofrecer un panorama de la morbimortalidad por enfermedad diarreica aguda (EDA) entre 2000 y 2016 en México, para entender su magnitud, distribución y evolución.		To provide an overview of morbidity and mortality from acute diarrheal disease (AD) between 2000 and 2016 in Mexico, to understand its magnitude, distribution and evolution.	TMT_run1	To provide an overview of morbidity and mortality from acute diarrheal disease (AD) between 2000 and 2016 in Mexico, to understand its magnitude, <tag>distribution</tag> and evolution.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc53	Estudio ecológico longitudinal, con fuentes de información secundarias.		Longitudinal ecological study, with secondary information sources.	TMT_run1	<tag>Longitudinal</tag> ecological study, with secondary information sources.	Linguistic Conventions - Grammar	Neutral	5119698
3	doc53	Se analizaron datos de vigilancia epidemiológica, prestación de servicios y estadísticas vitales.		Epidemiological surveillance, service delivery and vital statistics data were analyzed.	TMT_run1	Epidemiological surveillance, service <tag>delivery</tag> and vital statistics data were analyzed.	Linguistic Conventions - Punctuation	Neutral	5119698
4	doc53	Se calcularon tasas de utilización de servicios y mortalidad.		Service utilization and mortality rates were calculated.	TMT_run1				5119698
5	doc53	La morbilidad por EDA disminuyó 42.1% en el periodo, sin embargo, la atención por urgencias aumentó 50.7% en SS.		Morbidity due to EDA decreased by 42.1% in the period, however, emergency care increased 50.7% in SS.	TMT_run1				5119698
6	doc53	La tasa de hospitalización descendió 37.6% y la mortalidad 39.7% en población general y 72.3% en menores de cinco años.		The hospitalization rate decreased by 37.6% and mortality 39.7% in the general population and 72.3% in children under five years of age.	TMT_run1	The hospitalization rate decreased by 37.6% and mortality <tag>39.7</tag>% in the general population and 72.3% in children under five years of age.	Linguistic Conventions - Grammar	Neutral	5119698
7	doc53	Chiapas y Oaxaca fueron los estados con mayor tasa de mortalidad.		Chiapas and Oaxaca were the states with the highest mortality rate.	TMT_run1				5673352
8	doc53	Los casos de diarrea, incluyendo los de rotavirus, han disminuido en el país.		Cases of diarrhoea, including rotavirus, have decreased in the country.	TMT_run1				5673352
9	doc53	Sin embargo, en 2016 se encontró una tasa de 3.4 por 100 000 personas que mueren por EDA, lo cual podría evitarse con promoción de la salud.		However, in 2016 a rate of 3.4 per 100 000 people dying from EDA was found, which could be avoided with health promotion.	TMT_run1	However, in <tag>2016</tag> a rate of 3.4 per 100 000 people dying from EDA was found, which could be avoided with health promotion.	Linguistic Conventions - Punctuation	Minor	5673352
1	doc54	Evaluar la eficacia, seguridad y tolerabilidad del cannabinoides nabiximol de aplicación en spray bucal como terapia complementaria para niños con espasticidad debido a parálisis cerebral o lesión traumática del sistema nervioso central que no responden al tratamiento convencional.		To assess the efficacy, safety and tolerability of oral spray cannabinoids nabiximol as adjunctive therapy for children with spasticity due to cerebral palsy or traumatic central nervous system injury who do not respond to conventional treatment.	TMT_run1				5673352
2	doc54	MÉTODO: En total, 72 pacientes (media [DE] edad 12 años 4 meses [3 años 1 mes], rango 8-18 años) fueron aleatorizados en una proporción de 2: 1 para recibir nabiximol spray (n = 47; 29 masculinos, 18 femeninos) o placebo (n = 25; 15 masculinos, 10 femeninos) durante 12 semanas (12 aplicaciones de spray / día máx basados en la respuesta clínica / tolerabilidad).		Method: In total, 72 patients (mean [SD] age 12 years 4 months [3 years 1 month], range 8-18 years) were randomized in a 2: 1 ratio to receive nabiximol spray (n = 47; 29 males, 18 females) or placebo (n = 25; 15 males, 10 females) for 12 weeks (12 spray applications / day max based on clinical response / tolerability).	TMT_run1	Method: In total, 72 patients (mean [SD] age 12 years 4 months [3 years 1 month], range 8-18 years) were randomized in a 2: 1 ratio to receive nabiximol spray (n = 47; 29 males, 18 females) or placebo (n = 25; 15 males, 10 females) for 12 weeks (12 spray <tag>applications / day</tag> max based on clinical response / tolerability).	Other	Neutral	5119698
2	doc54	MÉTODO: En total, 72 pacientes (media [DE] edad 12 años 4 meses [3 años 1 mes], rango 8-18 años) fueron aleatorizados en una proporción de 2: 1 para recibir nabiximol spray (n = 47; 29 masculinos, 18 femeninos) o placebo (n = 25; 15 masculinos, 10 femeninos) durante 12 semanas (12 aplicaciones de spray / día máx basados en la respuesta clínica / tolerabilidad).		Method: In total, 72 patients (mean [SD] age 12 years 4 months [3 years 1 month], range 8-18 years) were randomized in a 2: 1 ratio to receive nabiximol spray (n = 47; 29 males, 18 females) or placebo (n = 25; 15 males, 10 females) for 12 weeks (12 spray applications / day max based on clinical response / tolerability).	TMT_run1	Method: In total, 72 patients (mean [SD] age 12 years 4 months [3 years 1 month], range 8-18 years) were randomized in a 2: 1 ratio to receive nabiximol spray (n = 47; 29 males, 18 females) or placebo (n = 25; 15 males, 10 females) for 12 weeks (12 spray applications / day max based on clinical <tag>response / tolerability</tag>).	Other	Neutral	5119698
3	doc54	El resultado primario fue el cambio en el nivel basal de espasticidad en una Escala de Calificación Numérica (NRS) de 0 a 10, evaluada por el cuidador primario a las 12 semanas.		The primary outcome was the change in baseline spasticity level on a Numerical Rating Scale (NRS) from 0 to 10, as assessed by the primary caregiver at 12 weeks.	TMT_run1				5673352
4	doc54	Los resultados secundarios incluyeron medidas adicionales para la espasticidad, la calidad del sueño, el dolor, la calidad de vida relacionada con la salud, el confort, la depresión y la seguridad.		Secondary outcomes included additional measures for spasticity, sleep quality, pain, health-related quality of life, comfort, depression and safety.	TMT_run1				5673352
5	doc54	No hubo diferencias significativas en la espasticidad de 0 a 10 NRS entre los grupos de que recibieron nabiximol versus el grupo placebo después de 12 semanas.		There were no significant differences in spasticity from 0 to 10 NRS between the groups receiving nabiximol versus the placebo group after 12 weeks.	TMT_run1				5673352
6	doc54	No se observaron diferencias estadísticamente significativas para ningún criterio de valoración secundario.		No statistically significant differences were observed for any secondary endpoint.	TMT_run1				5119698
7	doc54	Los eventos adversos fueron predominantemente leves o moderados en severidad; sin embargo, se informaron tres casos de alucinaciones.		Adverse events were predominantly mild or moderate in severity; however, three cases of hallucinations were reported.	TMT_run1				5673352
8	doc54	INTERPRETACIÓN: El nabiximol fue generalmente bien tolerado; sin embargo, se observaron eventos adversos neuropsiquiátricos.		INTERPRETATION: Nabiximol was generally well tolerated; however, neuropsychiatric adverse events were observed.	TMT_run1				5119698
9	doc54	No se observó una reducción significativa en la espasticidad con el tratamiento con nabiximoles versus placebo.		No significant reduction in spasticity was observed with nabiximoles versus placebo treatment.	TMT_run1				5673352
1	doc56	Los resultados del confinamiento obligatorio han sido perjudiciales en varios aspectos.		The results of compulsory confinement have been detrimental in several respects.	TMT_run1				5673352
2	doc56	No obstante, han surtido efecto en lograr el descenso de casos activos de COVID-19.		However, they have had an effect in achieving the decrease in active cases of COVID-19.	TMT_run1				5673352
3	doc56	Chile ha comenzado la desescalada y precisa conocer el mejor momento para poner fin a las restricciones.		Chile has begun de-escalation and needs to know the best time to put an end to the restrictions.	TMT_run1				5673352
4	doc56	Discutir las mejores condiciones y garantías para el fin del confinamiento obligatorio sobre la base de los casos nuevos, casos activos y positividad de exámenes de reacción en cadena de la polimerasa.		To discuss the best conditions and guarantees for the end of compulsory confinement on the basis of new cases, active cases and positivity of polymerase chain reaction examinations.	TMT_run1	To discuss the best conditions and guarantees for the end of compulsory confinement on the basis of new cases, active <tag>cases</tag> and positivity of polymerase chain reaction examinations.	Linguistic Conventions - Punctuation	Neutral	5119698
5	doc56	Estudio basado en un modelo de tendencia con estimación de predicciones.		Study based on a trend model with estimation of predictions.	TMT_run1	Study based on a trend model with <tag>estimation</tag> of predictions.	Linguistic Conventions - Grammar	Minor	5119698
6	doc56	Los datos de las variables de interés fueron sometidas a estudios de regresión lineal, con el objeto de determinar la curva que mejor explicaba los datos.		The data of the variables of interest were submitted to linear regression studies, in order to determine the curve that best explained the data.	TMT_run1				5119698
7	doc56	Se estimó el coeficiente de determinación, la desviación estándar de y en x y el intervalo de confianza de la curva observada.		The coefficient of determination, the standard deviation of y at x and the confidence interval of the observed curve were estimated.	TMT_run1	The coefficient of determination, the standard deviation of y at <tag>x</tag> and the confidence interval of the observed curve were estimated.	Linguistic Conventions - Punctuation	Neutral	5119698
8	doc56	Posteriormente, fue escogida la curva de tendencia en concordancia con las estimaciones de regresión.		Subsequently, the trend curve was chosen in accordance with the regression estimates.	TMT_run1				5119698
9	doc56	Se encontró que todas las variables dependientes tendían a disminuir con el tiempo de forma cuadrática, con excepción de la variable casos nuevos.		It was found that all dependent variables tended to decrease over time quadratically, with the exception of the variable new cases.	TMT_run1				5119698
10	doc56	En general, las estimaciones de coeficiente de determinación (R<sup>2</sup>) y error porcentual absoluto medio son satisfactorias, con excepción de la variable: número de exámenes de reacción en cadena de la polimerasa por día.		In general, the estimates of coefficient of determination (R<sup>2</sup>) and mean absolute percentage error are satisfactory, except for the variable: number of polymerase chain reaction tests per day.	TMT_run1	In general, the estimates of <tag>coefficient</tag> of determination (R<sup>2</sup>) and mean absolute percentage error are satisfactory, except for the variable: number of polymerase chain reaction tests per day.	Linguistic Conventions - Grammar	Neutral	5119698
11	doc56	Se deben tomar medidas graduales y cautelosas antes de poner fin al confinamiento obligatorio.		Gradual and cautious measures should be taken before the end of compulsory confinement.	TMT_run1				5119698
12	doc56	En la actual desescalada, se deben aumentar los exámenes de reacción en cadena de la polimerasa diarios y mantener vigilancia en los indicadores de incidencia, prevalencia y positividad de dichos exámenes.		In the current de-escalation, daily polymerase chain reaction tests should be increased and surveillance should be maintained in the indicators of incidence, prevalence and positivity of such tests.	TMT_run1	In the current de-escalation, daily polymerase chain reaction tests should be increased and surveillance should be maintained in the indicators of incidence, <tag>prevalence</tag> and positivity of such tests.	Linguistic Conventions - Punctuation	Neutral	5119698
13	doc56	La evidencia sugiere con cierto grado de confiabilidad que el confinamiento obligatorio podría levantarse de forma segura a contar del día 30 de agosto de 2020.		Evidence suggests with some degree of reliability that compulsory confinement could be safely lifted as of August 30, 2020.	TMT_run1				5119698
14	doc56	Se deben hacer preparativos a largo plazo en contención de las futuras olas, es decir, una nueva alza de casos nuevos y activos luego del descenso.		Long-term preparations must be made to contain future waves, i.e. a further rise in new and active cases after the decline.	TMT_run1				5119698
1	doc57	Cuando un brote se presenta, en la gran mayoría de los casos una diversidad de opiniones errónea comienza a surgir si no hay un epidemiólogo, el cual sabrá qué hacer y cómo hacerlo.		When an outbreak occurs, in the vast majority of cases an erroneous diversity of opinions begins to emerge if there is no epidemiologist, who will know what to do and how to do it.	TMT_run1				5119698
2	doc57	Si el brote llegara a salirse de control, se necesitará personal de apoyo.		If the outbreak gets out of control, support staff will be needed.	TMT_run1				5119698
3	doc57	Por tal motivo, es necesario establecer para la investigación de brotes un equipo de despliegue rápido, cuyo objetivo central consista en ser líder en la investigación y que coordine y asesore a los responsables de la atención médica y la vigilancia epidemiológica local, a fin de limitar el daño y resolver el brote.		For this reason, it is necessary to establish for outbreak investigation a rapid deployment team, whose main objective is to be a leader in research and to coordinate and advise those responsible for medical care and local epidemiological surveillance, in order to limit the damage and resolve the outbreak.	TMT_run1				5119698
1	doc58	El objetivo de este estudio fue validar la versión brasileña de los bancos de ítems Disturbio del Sueño y Disturbio de la Vigilia del Patient-Reported Outcomes Measurement Information System (PROMIS).		The aim of this study was to validate the Brazilian version of the Patient-Reported Outcomes Measurement Information System (PROMIS) item banks Sleep Disorder and Vigil Disorder.	TMT_run1				5119698
2	doc58	La validación de esos bancos de ítems se realizó mediante teoría clásica de los tests, teoría de respuesta al ítem, calibración de los ítems, según el modelo de respuesta gradual propuesto por Samejima, así como el análisis del Funcionamiento Diferencial del Ítem (DIF), estando la muestra constituida por 627 participantes con más de 18 años.		The validation of these item banks was performed using classical test theory, item response theory, item calibration, according to the gradual response model proposed by Samejima, as well as the analysis of the Differential Functioning of the Item (DIF), with the sample consisting of 627 participants over 18 years of age.	TMT_run1	The validation of these item banks was performed using classical test theory, item response theory, <tag>item</tag> calibration, according to the gradual response model proposed by Samejima, as well as the analysis of the Differential Functioning of the Item (DIF), with the sample consisting of 627 participants over 18 years of age.	Linguistic Conventions - Grammar	Neutral	5119698
3	doc58	En relación con la calidad de los datos, se observó que no hubo dados perdidos y cinco ítems del banco Disturbio del Sueño y cuatro ítems del banco Disturbio de la Vigilia tuvieron efecto suelo, además ninguno de los bancos presentó un efecto techo.		Regarding the quality of the data, it was observed that there were no missing data and five items from the Sleep Disturbance Bank and four items from the Disturbance of Wakefulness Bank had floor effect, besides none of the banks presented a ceiling effect.	TMT_run1	Regarding the quality of the data, it was observed that there were no missing <tag>data</tag> and five items from the Sleep Disturbance Bank and four items from the Disturbance of Wakefulness Bank had floor effect, besides none of the banks presented a ceiling effect.	Linguistic Conventions - Punctuation	Neutral	5119698
3	doc58	En relación con la calidad de los datos, se observó que no hubo dados perdidos y cinco ítems del banco Disturbio del Sueño y cuatro ítems del banco Disturbio de la Vigilia tuvieron efecto suelo, además ninguno de los bancos presentó un efecto techo.		Regarding the quality of the data, it was observed that there were no missing data and five items from the Sleep Disturbance Bank and four items from the Disturbance of Wakefulness Bank had floor effect, besides none of the banks presented a ceiling effect.	TMT_run1	Regarding the quality of the data, it was observed that there were no missing data and five items from the Sleep Disturbance Bank and four items from the Disturbance of Wakefulness Bank had floor <tag>effect</tag>, besides none of the banks presented a ceiling effect.	Linguistic Conventions - Grammar	Neutral	5119698
4	doc58	Los dos bancos mostraron excelente confiabilidad con una escala homogénea y buena estabilidad temporal.		The two banks showed excellent reliability with a homogeneous scale and good temporal stability.	TMT_run1				5119698
5	doc58	Con el análisis factorial confirmatorio, usándose los índices de calidad de ajuste absoluto e incremental, se verificó un buen ajuste para los dos bancos, lo que revela que los instrumentos son válidos y suficientemente unidimensionales.		With the confirmatory factor analysis, using the absolute and incremental adjustment quality indices, a good fit was verified for both banks, which reveals that the instruments are valid and sufficiently one-dimensional.	TMT_run1				5119698
6	doc58	La calibración evidenció que las propiedades psicométricas de los ítems fueron satisfactorias con una buena cobertura del constructo sueño-vigilia.		The calibration evidenced that the psychometric properties of the items were satisfactory with good coverage of the sleep-wake construct.	TMT_run1				5673352
7	doc58	En lo que se refiere al DIF, tanto el banco Disturbio del Sueño como el Disturbio de la Vigilia mostraron ser homogéneos para los diferentes grupos testados.		Regarding the DIF, both the Sleep Disturbance Bank and the Wakefulness Disorder Bank were shown to be homogeneous for the different groups tested.	TMT_run1				5119698
8	doc58	Se puede concluir que la versión para la lengua portuguesa hablada en Brasil de los bancos de ítems Disturbio del Sueño y Disturbio de la Vigilia del PROMIS demostró ser una medida confiable, precisa y válida, con análisis psicométricos robustos.		It can be concluded that the version for the Portuguese language spoken in Brazil of the item banks Sleep Disorder and Wakefulness Disorder of PROMIS proved to be a reliable, precise and valid measure, with robust psychometric analyses.	TMT_run1	It can be concluded that the version for the Portuguese language spoken in Brazil of <tag>the item banks Sleep Disorder and Wakefulness Disorder of PROMIS</tag> proved to be a reliable, precise and valid measure, with robust psychometric analyses.	Style - Non-fluent	Minor	5673352
8	doc58	Se puede concluir que la versión para la lengua portuguesa hablada en Brasil de los bancos de ítems Disturbio del Sueño y Disturbio de la Vigilia del PROMIS demostró ser una medida confiable, precisa y válida, con análisis psicométricos robustos.		It can be concluded that the version for the Portuguese language spoken in Brazil of the item banks Sleep Disorder and Wakefulness Disorder of PROMIS proved to be a reliable, precise and valid measure, with robust psychometric analyses.	TMT_run1	It can be concluded that the version for the Portuguese language spoken in Brazil of the item banks Sleep Disorder and Wakefulness Disorder of PROMIS proved to be a reliable, <tag>precise</tag> and valid measure, with robust psychometric analyses.	Linguistic Conventions - Punctuation	Minor	5673352
1	doc60	En 1987, la Organización Mundial de la Salud (OMS) publicó un sistema de clasificación simplificado para el tracoma.		In 1987, the World Health Organization (WHO) published a simplified classification system for trachoma.	TMT_run1				5119698
2	doc60	Este sistema fue diseñado para que lo utilice el personal no especializado que trabaja a nivel comunitario e incluye cinco signos, cada uno de los cuales puede estar presente o ausente en los ojos: i) la triquiasis tracomatosa; ii) la opacidad corneal; iii) la inflamación tracomatosa-folicular; iv) la inflamación tracomatosa-intensa; y v) la cicatrización tracomatosa.		This system was designed for use by non-specialized personnel working at the community level and includes five signs, each of which may be present or absent in the eyes: i) trachomatous trichiasis; ii) corneal opacity; iii) trachomatous-follicular inflammation; iv) trachomatous-intense inflammation; and v) trachomatous healing.	TMT_run1				5119698
3	doc60	Si bien no son perfectamente sensibles ni muy específicos del tracoma, estos signos han sido herramientas esenciales para identificar a las poblaciones que requieren intervenciones para eliminar el tracoma como problema de salud pública.		While not perfectly sensitive or very specific to trachoma, these signs have been essential tools for identifying populations requiring interventions to eliminate trachoma as a public health problem.	TMT_run1				5673352
4	doc60	En 2018, se modificó la definición de uno de los signos, la triquiasis tracomatosa, en la 4.ª Reunión Científica Mundial sobre el Tracoma de la OMS, para descartar la triquiasis que solo afecta al párpado inferior.		In 2018, the definition of one of the signs, trachomatous trichiasis, was modified at the 4th WHO World Scientific Meeting on Trachoma, to rule out trichiasis that affects only the lower eyelid.	TMT_run1				5119698
5	doc60	En el presente documento se describe el sistema modificado, se actualiza su presentación, se ofrecen observaciones sobre su aplicación y se identifican los ámbitos de debate en curso.		This document describes the modified system, updates its presentation, comments on its implementation and identifies areas of ongoing discussion.	TMT_run1	This document describes the modified system, updates its presentation, comments on its <tag>implementation</tag> and identifies areas of ongoing discussion.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc62	La justificación del estudio fue evaluar el grado de conocimiento de los farmacéuticos españoles en el ámbito de la Farmacovigilancia, su grado de notificación de Reacciones Adversas a Medicamentos (RAM) y su necesidad de formación, estableciendo las diferencias entre los farmacéuticos de farmacia comunitaria (FC) y los de farmacia hospitalaria (FH).		The rationale for the study was to assess the degree of knowledge of Spanish pharmacists in the field of Pharmacovigilance, their degree of reporting of Adverse Drug Reactions (ADRs) and their need for training, establishing the differences between community pharmacy (FC) and hospital pharmacy (FH) pharmacists.	TMT_run1	The rationale for the study was to assess the degree of knowledge of Spanish pharmacists in the field of Pharmacovigilance, their degree of reporting of Adverse Drug Reactions <tag>(ADRs)</tag> and their need for training, establishing the differences between community pharmacy (FC) and hospital pharmacy (FH) pharmacists.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc62	La justificación del estudio fue evaluar el grado de conocimiento de los farmacéuticos españoles en el ámbito de la Farmacovigilancia, su grado de notificación de Reacciones Adversas a Medicamentos (RAM) y su necesidad de formación, estableciendo las diferencias entre los farmacéuticos de farmacia comunitaria (FC) y los de farmacia hospitalaria (FH).		The rationale for the study was to assess the degree of knowledge of Spanish pharmacists in the field of Pharmacovigilance, their degree of reporting of Adverse Drug Reactions (ADRs) and their need for training, establishing the differences between community pharmacy (FC) and hospital pharmacy (FH) pharmacists.	TMT_run1	The rationale for the study was to assess the degree of knowledge of Spanish pharmacists in the field of Pharmacovigilance, their degree of reporting of Adverse Drug Reactions (ADRs) and their need for training, establishing the differences between community pharmacy (FC) and hospital pharmacy (<tag>FH</tag>) pharmacists.	Accuracy - Mistranslation	Neutral	5119698
2	doc62	Se diseñó un cuestionario con doce preguntas sobre Farmacovigilancia.		A questionnaire with twelve questions on Pharmacovigilance was designed.	TMT_run1				5119698
3	doc62	La distribución y recogida de los cuestionarios se realizo vía online con la colaboración de los Colegios Oficiales de Farmacéuticos y la Sociedad Española de Farmacia Hospitalaria, durante el periodo de noviembre de 2018 a junio de 2019.La población diana fueron los farmacéuticos colegiados o pertenecientes a la Sociedad Española de Farmacia Hospitalaria.		The distribution and collection of the questionnaires was carried out online with the collaboration of the Official Colleges of Pharmacists and the Spanish Society of Hospital Pharmacy, during the period from November 2018 to June 2019. The target population were pharmacists collegiate or belonging to the Spanish Society of Hospital Pharmacy.	TMT_run1	The distribution and collection of the questionnaires was carried out online with the collaboration of the Official Colleges of Pharmacists and the Spanish Society of Hospital Pharmacy, during the period from November 2018 to June 2019. The target population <tag>were</tag> pharmacists collegiate or belonging to the Spanish Society of Hospital Pharmacy.	Linguistic Conventions - Grammar	Neutral	5119698
4	doc62	Los resultados fueron procesados mediante un análisis descriptivo y analítico.		The results were processed through descriptive and analytical analysis.	TMT_run1				5119698
5	doc62	Las variables cualitativas se presentaron con su distribución de frecuencias y las cuantitativas con su media y desviación estándar.		The qualitative variables were presented with their frequency distribution and the quantitative variables with their mean and standard deviation.	TMT_run1	The qualitative variables were presented with their frequency <tag>distribution</tag> and the quantitative variables with their mean and standard deviation.	Linguistic Conventions - Punctuation	Neutral	5119698
6	doc62	El 99% de los FH afirmaron haber tenido constancia de una RAM y el 96,9% de ellos la notificaron.		99% of FHs stated that they had been aware of an ADR and 96.9% of them reported it.	TMT_run1	99% of FHs stated that they had been aware of an <tag>ADR</tag> and 96.9% of them reported it.	Linguistic Conventions - Punctuation	Neutral	5119698
7	doc62	El 73,5% de los FC declararon que tuvieron constancia de una RAM pero sólo el 48,7% confirmaron que la notificaran.		73.5% of the FC stated that they had a record of an ADR but only 48.7% confirmed that they would report it.	TMT_run1	73.5% of the FC stated that they had a record of an <tag>ADR</tag> but only 48.7% confirmed that they would report it.	Linguistic Conventions - Punctuation	Neutral	5119698
8	doc62	En general, los farmacéuticos encuestados estaban de acuerdo en la importancia de la Farmacovigilancia, y opinaban que se podría mejorar la calidad de los tratamientos y se ahorraría en el sistema de salud español si se aplicara más la Farmacovigilancia.		Overall, the pharmacists surveyed agreed on the importance of Pharmacovigilance, and were of the opinion that the quality of treatments could be improved and savings would be made in the Spanish health system if Pharmacovigilance were applied more.	TMT_run1	Overall, the pharmacists surveyed agreed on the importance of <tag>Pharmacovigilance,</tag> and were of the opinion that the quality of treatments could be improved and savings would be made in the Spanish health system if Pharmacovigilance were applied more.	Linguistic Conventions - Punctuation	Neutral	5119698
9	doc62	Nuestros resultados indican que los FH notifican más una RAM que los FC.		Our results indicate that FHs report more an ADR than HRs.	TMT_run1	Our results indicate that FHs report more <tag>an ADR</tag> than HRs.	Linguistic Conventions - Grammar	Minor	5119698
10	doc62	También son los FH los que conocen mejor las obligaciones que tienen con Farmacovigilancia.		It is also the FHs who are best aware of their obligations to Pharmacovigilance.	TMT_run1				5119698
11	doc62	Los farmacéuticos encuestados piensan que el desarrollo de actuaciones en Farmacovigilancia, aumentaría la adhesión de los profesionales a la notificación e implicaría mejoras en la calidad de los tratamientos, el uso racional de los medicamentos y la seguridad del paciente.		The pharmacists surveyed believe that the development of actions in Pharmacovigilance, would increase the adherence of professionals to reporting and would imply improvements in the quality of treatments, the rational use of medicines and patient safety.	TMT_run1	The pharmacists surveyed believe that the development of actions in Pharmacovigilance, would increase the adherence of professionals to reporting and would imply improvements in the quality of treatments, the rational use of <tag>medicines</tag> and patient safety.	Linguistic Conventions - Punctuation	Neutral	5119698
11	doc62	Los farmacéuticos encuestados piensan que el desarrollo de actuaciones en Farmacovigilancia, aumentaría la adhesión de los profesionales a la notificación e implicaría mejoras en la calidad de los tratamientos, el uso racional de los medicamentos y la seguridad del paciente.		The pharmacists surveyed believe that the development of actions in Pharmacovigilance, would increase the adherence of professionals to reporting and would imply improvements in the quality of treatments, the rational use of medicines and patient safety.	TMT_run1	The pharmacists surveyed believe that the development of actions in <tag>Pharmacovigilance,</tag> would increase the adherence of professionals to reporting and would imply improvements in the quality of treatments, the rational use of medicines and patient safety.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc64	En Uganda, uno de cada cinco niños presenta problemas de salud mental, incluidos los trastornos del comportamiento disruptivo (TCD).		In Uganda, one in five children presents with mental health problems, including disruptive behavioural disorders (CDD).	TMT_run1				5673352
2	doc64	Los TCD pueden continuar hasta la adultez y tener consecuencias negativas.		CDTs can continue into adulthood and have negative consequences.	TMT_run1				5119698
3	doc64	Se han desarrollado intervenciones eficaces para los TCD, las cuales se han evaluado en comunidades con altos índices de pobreza en países desarrollados.		Effective interventions have been developed for CDTs, which have been evaluated in communities with high poverty rates in developed countries.	TMT_run1				5119698
4	doc64	Sin embargo, la mayoría de los países africanos, como Uganda, carecen de dichas intervenciones.		However, most African countries, such as Uganda, lack such interventions.	TMT_run1				5673352
5	doc64	Este artículo describe el proceso de adaptación de una intervención factual de origen estadounidense para optimizar su adaptación al contexto con la fidelidad de la intervención como parte de un ensayo aleatorizado realizado con jóvenes que presentan problemas conductuales y sus cuidadores en 30 escuelas de Uganda.		This article describes the process of adapting a factual intervention of American origin to optimize its adaptation to the context with the fidelity of the intervention as part of a randomized trial conducted with youth presenting behavioral problems and their caregivers in 30 schools in Uganda.	TMT_run1				5119698
